,cons_12m,cons_gas_12m,forecast_cons_12m,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_pow_off_peak,imp_cons,margin_gross_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,date_end_offpeak,date_end_peak,date_renewal_offpeak,date_renewal_peak,id,channel_sales_ewpakwlliwisiwduibdlfmalxowmwpci,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,channel_sales_lmkebamcaaclubfxadlmueccxoimlema,channel_sales_usilxuppasemubllopkaafesmlibmsdf,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw
3404,4.222143969500662,4.664397498607467,1695.42,2.1170723365859776,0.1152369999999999,40.606701,0.0,0.7160033436347992,2,2.332478857523365,12,1.3617278360175928,0,0,0,0,0,da8ef337d37a23f18331b35a9840dd04,0,0,0,0,0,1,0
3405,3.8195439355418688,0.0,649.22,1.9867269593312185,0.1157609999999999,40.606701,2.18613667169178,1.5405797165044544,1,1.8740757452230348,3,1.4913616938342726,1,0,1,0,1,3ac5d34c8a92efa7cb3b2709731fc7d7,0,1,0,0,0,0,1
3406,5.124663958440737,0.0,3166.33,2.1560036693903983,0.115939,40.606701,2.4991369945373827,0.9947569445876276,1,2.598133645813238,3,1.6789733759197651,0,0,0,0,0,6441b30fdde9667913c89ccbc7732585,0,1,0,0,0,1,0
3407,4.0850764114720945,0.0,1813.17,1.6347794581459516,0.146342,45.30837756,2.4642659340340756,1.2869053529723748,1,2.147614498562027,5,1.1702617153949575,0,0,0,0,0,2eaab8517692cd394ad34a0ef4d5a382,0,1,0,0,1,0,0
3408,3.664359874551141,0.0,567.05,1.0909630765957317,0.16695,44.31137796,0.0,1.2926990030439298,1,1.7172543127625497,6,1.1522883443830565,0,0,1,0,1,f532c256e8d620977792f4b72f9ca837,0,0,1,0,1,0,0
3409,4.340007617996673,0.0,256.61,1.2860071220794747,0.182936,47.80087836,1.6098077693287023,1.562768543016519,2,1.1772478362556233,3,1.0606978403536118,0,0,0,1,0,f6c46c752ed3ea362891701af4e89c22,0,1,0,0,0,0,1
3410,2.7427251313046983,2.655138434811382,81.79,1.213517756996305,0.1457109999999999,44.31137796,0.0,1.274619619091238,2,0.8744818176994664,5,1.2041199826559248,0,0,1,0,1,56dcc463e699dcb5286a836fcddd9be2,0,1,0,0,0,0,1
3411,3.470116353151004,0.0,286.04,2.164352855784437,0.115174,40.606701,1.4394905903896835,1.51067903103221,1,1.5223137951566674,5,1.2629254693318315,0,0,0,0,0,7d1dff40540928171bf05e2a090b42ea,0,1,0,0,0,0,1
3412,3.7129021250472225,0.0,539.28,2.1230999552555745,0.114586,40.606701,1.6516656039229356,1.8260748027008264,1,1.756560043006683,6,1.437750562820388,0,1,0,1,0,f23231e947ef9655a5519e4359e77cee,0,0,0,0,0,1,0
3414,4.464861980766035,0.0,2911.72,2.1899392549275127,0.1151819999999999,40.606701,2.7719327216353444,1.216165902285993,1,2.4687459892536676,4,1.3222192947339193,0,0,1,0,1,28f7aec1f7be96581a6e3a9b1a642715,0,1,0,0,0,0,1
3415,4.072176344478966,0.0,1280.78,2.1596273406586737,0.120372,40.606701,1.9240207004740677,1.5669086552268034,1,2.155305666159626,4,1.3180633349627615,1,1,0,1,0,793446a1d89600c5d1bd6814bec4d6b0,0,0,0,1,0,0,1
3416,4.064570292244026,5.061561792932601,1188.61,2.1675240924202095,0.115174,40.606701,2.0718452011294093,1.1099158630237933,2,2.1176689405624427,6,1.2629254693318315,0,0,1,0,1,e7ec395786d4d424ab6bd4c68fc07f40,0,0,0,0,0,0,1
3417,4.701973597585525,0.0,7321.44,0.0,0.143166,44.31137796,0.0,1.2605483726369795,1,2.9064158583202704,4,1.0565999762927811,0,0,0,0,0,b85ba4f81e37132ffe5fb09dd8ce4645,0,1,0,0,0,0,1
3418,3.529430354366986,0.0,512.34,1.2709116394104811,0.146694,44.31137796,0.0,1.4490153163477864,1,1.7235377615320568,5,1.150756439860309,0,0,0,0,0,9523e1d86a47621610964bbc76ff756e,0,1,0,0,0,0,1
3419,4.092194120697316,0.0,1850.76,1.24551266781415,0.1458839999999999,44.31137796,0.0,1.507855871695831,1,2.2330469020981827,7,1.171901890731724,0,1,0,1,0,b581e160660d91ca8a48cd31cdbdd7fb,0,1,0,0,0,1,0
3420,3.988603543345664,3.3664229572259727,873.32,0.0,0.115174,40.606701,1.7834032811225635,1.2605483726369795,2,2.090892625710363,5,1.3163897510731954,0,0,1,0,1,1801c96c7d3057b3ace180fe1b41f546,0,1,0,0,0,0,1
3421,3.9956351945975497,0.0,1768.06,1.2054750367408908,0.19923,45.80687796,2.589200942776746,1.5013331786455661,2,2.1223797320691125,5,1.130333768495006,0,0,0,0,0,2c97e7d79b994f89956b4ae95e1136bc,0,1,0,0,0,0,1
3422,6.459784080974801,5.989775416443835,4836.17,1.2362852774480284,0.1620329999999999,44.31137796,3.0071629212649924,1.3873898263387294,2,2.6605809124272994,6,1.0565999762927811,0,1,0,1,0,44348c529f55db713d0008720c531c37,0,0,0,0,1,0,0
3423,4.190359716265324,5.0920641465730005,1394.38,1.865340905624584,0.16695,44.31137796,0.0,1.2232362731029975,3,2.007961033336183,4,1.1522883443830565,0,0,1,0,1,ed3916ac7950b960659bba2601c74cca,0,0,0,1,1,0,0
3424,5.400327266601004,0.0,973.23,2.1324197980976147,0.1151819999999999,40.606701,2.0725439856436476,1.3873898263387294,1,1.9909600996821992,4,1.2624510897304295,0,0,1,0,1,aea1473f2227399e251514d891a6bf0a,0,0,1,0,0,1,0
3425,4.018409207382068,0.0,0.0,0.0,0.0006,0.0,0.0,1.4471580313422192,1,2.175105740887016,9,1.1139433523068367,0,1,0,1,0,ba12c8ce9769f56f704316f8ce38024c,0,0,0,0,0,0,1
3426,3.350441856535061,0.0,335.11,1.284881714655453,0.1457109999999999,44.31137796,1.5128177585648732,1.2699796766453237,1,1.5354207180561734,4,1.130333768495006,0,0,1,0,1,77104025deb1444cac00f6f9d49b1d8f,0,1,0,0,0,0,1
3427,3.769303460189082,3.010299956639812,624.78,2.075145327053852,0.118646,40.606701,0.0,1.7173375827238637,2,1.925621454790829,3,1.4165905855631926,0,0,0,0,0,70d1907404c9e1d00298be0fe8c291dc,0,0,1,0,0,0,1
3428,3.522313795156667,0.0,630.92,0.9159272116971158,0.18292,47.30687796,0.0,1.5968169359155906,1,1.75564621945668,4,1.0791812460476249,0,1,0,1,0,cc27ad68f555a29accad661016cece7f,0,1,0,0,0,0,1
3429,3.6873505695580273,0.0,646.23,1.9480215331411037,0.148299,41.1052014,2.450864692379766,1.51627088272934,2,1.0849335749367162,3,1.2418949716307028,1,0,0,0,0,b7675369b1673a796d06f242c2ea9651,0,1,0,0,0,0,1
3430,4.385749227675279,0.0,1822.91,2.1389970140326358,0.102772,58.99595196,1.7705574748509951,0.04921802267018165,1,2.395169074827421,6,1.6127838567197355,0,1,0,1,0,59cd626b5cb133246ccc56da4c0eef28,0,1,0,0,1,0,0
3431,4.252173155771533,0.0,253.18,1.26030994579492,0.141434,44.31137796,1.7194141597025934,1.055378331375,1,1.3119656603683663,5,1.171901890731724,0,0,0,0,0,05c95a9ead8abfad56e07a10d447c1c4,0,1,0,0,0,0,1
3432,3.8588378514285857,0.0,985.51,1.2400497721126476,0.14346,45.80687796,2.6250962790632566,1.353723937588949,1,1.771881320190099,4,1.171901890731724,0,0,0,0,0,9cc960507aad985374d4a01479f42f8f,0,0,0,0,0,1,0
3433,4.744277332589083,0.0,2542.28,1.2445245115700838,0.1446309999999999,44.31137796,0.0,1.4879863311293935,1,2.350674348233281,6,1.1522883443830565,1,0,0,0,0,1a1e38992a254f432a98871745c91dcd,0,0,0,0,1,0,0
3434,4.625662215586892,5.390242508638799,4517.39,1.7641013764762288,0.162026,44.31137796,0.0,1.5420781463356257,2,2.742033479312421,4,1.2041199826559248,0,1,0,1,0,b435a5f838422d5d4fc228157f93308f,0,1,0,0,0,0,1
3435,4.670013796172047,0.0,4689.96,2.119420863442087,0.115174,40.606701,2.5548645382859334,1.2992893340876799,1,2.711064498869347,12,1.3364597338485296,0,0,0,0,1,e6f1be0e033ca2e20c03fe59bc732986,0,0,0,0,0,1,0
3436,2.926342446625655,0.0,127.31,0.0,0.146348,46.30537836,0.0,1.4429498695778618,1,1.1065308538223813,6,1.1522883443830565,0,0,0,0,0,7fb648aa7211bd47e5e22ca8ebdbde14,0,0,0,0,1,0,0
3437,3.2773799746672547,0.0,285.81,1.2467447097238413,0.146694,44.31137796,0.0,1.4300750555519393,1,1.4929000111087034,6,1.0549958615291415,0,1,0,1,0,d4caa5ef2171fd1cde58e2a9605b91f0,0,1,0,0,1,0,0
3439,3.236789099409293,0.0,260.75,1.2352758766870524,0.146694,44.31137796,1.7367947549243605,1.4520932490177314,1,1.4740705032150436,3,1.1522883443830565,0,0,0,0,0,e81115c026c45d9597a8e495d8c52d52,0,1,0,0,0,0,1
3440,3.544564097496043,0.0,529.64,1.2882492255719862,0.146694,44.31137796,0.0,1.437750562820388,1,1.7965743332104296,4,1.0614524790871933,0,1,0,1,0,f7633bfded285175f04cecb5f929a086,0,1,0,0,0,0,1
3441,3.276921132065774,0.0,260.67,1.2487087356009179,0.146348,46.30537836,0.0,1.344195715871435,1,1.4214393902200497,3,1.0565999762927811,1,0,0,0,0,b770c58c10a2b17ebef830c586103c7b,0,0,1,0,0,1,0
3442,3.8926510338773004,5.49868815684966,1182.71,0.0,0.14346,45.31137756,0.0,1.2073650374690719,2,1.9794117826344353,4,1.1522883443830565,0,0,0,0,0,62a8e48f750c52cf1c021817e8aabf33,0,1,0,0,0,0,1
3443,3.5835388192543522,0.0,573.54,1.2417954312951986,0.1457109999999999,44.31137796,1.7844746437625165,1.3053513694466237,1,1.7736401932600259,5,1.0565999762927811,0,0,0,0,0,59d4aa8d15a3d329a72b6a104dbaf1ba,0,1,0,0,0,0,1
3444,5.439539526669003,0.0,39.3,1.314077991779213,0.1457109999999999,44.31137796,0.0,1.3525683861793085,1,0.6998377258672457,6,1.1522883443830565,0,0,1,0,1,276365c123696eacdf04c8313e9ac465,0,0,1,0,1,0,0
3445,6.431196769956113,6.0828625314892015,1265.39,2.1595671932336202,0.1165089999999999,40.9390266,1.9680157139936418,1.5148132949992854,2,2.1555182207084114,4,1.414973347970818,0,0,1,0,0,f7f045a82b04df9866b5252cdd04ce2b,0,0,0,0,0,0,1
3446,3.608632989490037,0.0,597.77,0.8943160626844384,0.142065,44.31137796,0.0,1.4051755462179893,1,1.7964355588101744,6,1.1522883443830565,0,0,1,0,1,0004351ebdd665e6ee664792efc4fd13,0,0,0,0,1,0,0
3447,3.561935763313781,0.0,546.68,1.212187604403958,0.1457109999999999,44.31137796,0.0,1.1258064581395268,1,1.838156184752148,5,1.0565999762927811,0,0,1,0,1,a64962589066df17bc0de20a1e491793,0,1,0,0,0,0,1
3448,3.322839272686321,0.0,307.05,1.2882492255719862,0.141434,44.31137796,1.735519058815171,1.0425755124401905,1,1.40671045860979,6,1.0549958615291415,0,0,1,0,1,232d1508f06a48448c62b977ea2f14a7,0,1,0,0,1,0,0
3449,3.372175286115064,0.0,353.45,1.249931756634195,0.146348,46.30537836,0.0,1.403635189790548,1,1.5405797165044544,6,1.1139433523068367,1,0,0,0,0,cc040ae655d9bd922e939a79c1889dc4,0,1,0,0,1,0,0
3450,4.072507235528804,0.0,1760.28,0.11727129565576427,0.143166,44.31137796,0.0,1.359835482339888,1,2.1973632730067196,5,1.1522883443830565,0,0,0,0,0,0d94e3ec8f3fffaa38a16bdac622eb17,0,0,0,1,1,0,0
3451,3.7662640906519957,0.0,869.92,0.8756399370041683,0.143227,44.31137796,2.1189257528257768,1.4742162640762553,1,1.951434665532013,6,1.0969100130080565,0,1,0,1,0,2072a67dbb6d2636d3583c0f9bafc383,0,0,0,0,0,0,1
3452,4.96652655838222,0.0,13657.99,1.3138672203691535,0.142819,44.31137796,0.0,1.110589710299249,1,3.0602671088171514,6,1.1702617153949575,0,0,1,0,0,6451f1c41b663c88edd6e784a4494a1b,0,0,0,0,0,1,0
3453,3.2949069106051923,0.0,198.43,2.120705515658274,0.1165089999999999,41.27136420000001,1.274619619091238,1.5237464668115646,1,1.4302363534115106,6,1.2624510897304295,0,0,0,0,0,c87a9923a42534b7d2b5ed332b8c3591,0,0,0,0,0,1,0
3454,3.909609510490169,4.438811227509573,755.77,1.2357808703275603,0.144902,44.31137796,0.0,1.044539760392411,2,1.8309092995464433,6,1.0565999762927811,0,0,1,0,1,fee8b5b2f36905328f6f9e1b1e0d733c,0,0,0,0,1,0,0
3455,4.109240968588203,0.0,1903.18,1.7633531087482155,0.1446309999999999,44.31137796,0.0,0.8965262174895553,1,2.2245330626060857,6,1.0549958615291415,0,0,0,0,0,4fa691984853394e9f1a9f7e20161d2b,0,1,0,0,1,0,0
3456,3.824776462475546,0.0,891.83,2.1220847507108695,0.161936,41.1052014,1.9907383285075373,1.8380300829853202,2,1.7010496307291396,5,1.2787536009528289,0,0,0,0,1,f045c65440593ce054da2c9c7a1acb53,0,0,0,0,0,1,0
3457,4.398096326549993,0.0,1823.55,2.114777731971562,0.1151819999999999,40.606701,2.1759464700955458,1.0265332645232967,1,2.3294792383874894,5,1.3222192947339193,0,0,1,0,1,105db60ee4bbe053f46edd1c915e4629,0,0,0,0,0,0,1
3458,3.4308809464528913,0.0,391.29,1.2709116394104811,0.140621,44.31137796,0.0,0.9444826721501687,1,1.4730488050885377,4,1.0565237240791003,0,0,0,0,0,8e8d3e19de0d66e49cfe9cddbab7b47e,0,1,0,0,0,0,1
3459,3.245018870737753,0.0,186.47,2.1598077329694307,0.120372,40.606701,1.455149521179828,1.8801273222166248,1,1.3038437748886544,6,1.4913616938342726,0,1,0,1,0,af38dcbc38e3182b11ead1941d0ce41e,0,0,0,0,1,0,0
3460,3.2533380053261065,0.0,269.0,1.2068258760318498,0.1457109999999999,44.31137796,1.5596672783880576,1.4577305482459986,1,1.5475285764597821,5,1.2041199826559248,0,0,0,0,0,8f044023822528408602ee86e124692a,0,1,0,0,0,0,1
3461,4.184492688528423,0.0,2290.07,0.13353890837021748,0.145137,44.31137796,0.0,1.2062860444124324,1,2.2755647150698497,3,1.0549958615291415,0,0,1,0,1,9b83082c6a3344976957d1d4ea1516b2,0,0,0,0,0,1,0
3462,5.085069270760942,0.0,0.0,2.750608664416846,0.092453,59.17346796,0.0,0.09342168516223506,1,0.0,7,2.1492191126553797,0,1,0,1,0,1ebd36249803a62c2150b67256564aee,0,0,0,0,0,1,0
3463,4.30466283266839,0.0,2021.67,2.0789640445017605,0.1186359999999999,40.606701,2.2893213375714687,1.6392872259102367,1,2.431942437771456,4,1.5118833609788744,0,1,0,1,0,4ebd7b0a535cbe1be6eefcdf5dedaec1,0,1,0,0,0,0,1
3464,3.552789850192782,0.0,679.83,1.766784515497859,0.186188,45.80687796,0.0,1.7288405683399715,1,1.7777891874348675,6,1.2041199826559248,0,1,0,1,0,8b9188c90dacd8473a0495fbb0cf3c98,0,0,0,0,1,0,0
3465,3.7782959910888336,0.0,227.55,1.2284003587030048,0.16695,44.31137796,0.0,1.2415464805965484,1,1.5102768444173549,6,1.171901890731724,1,0,1,0,1,deaa6599c8805195de3463b93fd4740c,0,0,0,0,0,1,0
3466,3.4687902620996107,0.0,297.94,2.114744387545126,0.1169099999999999,40.606701,1.4825877695267675,1.8055008581584002,1,1.583878598498626,4,1.4580785709492825,0,0,0,0,0,5ca61367c393945de35124e77be96ba8,0,1,0,0,0,0,1
3467,4.38801234336419,1.9344984512435677,2400.35,2.1232634759028253,0.1128599999999999,40.606701,2.339053735709139,1.1007150865730817,2,2.3833125855764186,4,1.2068258760318498,0,0,1,0,1,57882d0194f57ee97b177f00136c17df,0,1,0,0,0,1,0
3468,4.334815512506212,0.0,2343.17,2.1194868355646355,0.117486,40.606701,2.508839337975575,1.4913616938342726,1,2.4071188540464235,3,1.3222192947339193,0,1,0,1,0,0a8e26d4bd2c493cc09757fea06923b9,0,0,0,1,0,0,1
3469,5.990054116514096,2.037426497940624,413.91,1.2337573629655105,0.147506,45.80687796,0.0,1.4158077276355432,2,1.6833172619218826,5,1.0565999762927811,0,1,0,1,0,cf68d8a9f0705adf68a1e02c3518aed7,0,0,1,0,1,0,0
3470,4.676034811194621,0.0,328.39,1.1908917169221696,0.146348,46.30537836,1.4811558708280352,1.4539295920577286,1,1.5160062303860478,5,1.1522883443830565,0,0,0,0,0,944885335d2bfc6a3dc0b3c6a8dce0ae,0,1,0,0,0,0,1
3471,4.484982781930561,0.0,4470.76,0.9921114877869497,0.142065,44.31137796,2.592753952007714,1.3738311450738303,1,2.632001499438424,4,1.0791812460476249,0,0,0,0,0,a321c6c3b2bae3f8cf4dd39eafd0c998,0,1,0,0,0,0,1
3472,3.5656117249020585,3.346744054604849,550.75,1.3051363189436394,0.1457109999999999,44.31137796,0.0,1.1942367487238292,2,1.7224693858840308,6,1.0565999762927811,0,0,1,0,1,eb3981f751c65cf709a6e1faa2fcac55,0,0,0,0,0,1,0
3473,3.747489492258673,0.0,852.48,0.8920946026904804,0.144963,44.31137796,0.0,1.571009672309305,1,2.0359897569364263,6,1.1900514177592059,1,1,0,1,0,419a41537346b02f27486eda330487ac,0,0,0,0,0,1,0
3474,3.9495363733761426,0.0,1029.4,1.2796669440484556,0.165794,44.31137796,0.0,1.4944328987263986,1,2.036269495742815,6,1.1522883443830565,0,0,0,0,0,f18a6754ec07f01ab35aa5a0e9ac73c5,0,1,0,0,1,0,0
3475,4.389307871659916,0.0,704.07,2.077731179652392,0.1169,40.606701,0.0,1.7239479764316434,1,1.9455178220778395,6,1.3381575642717727,1,1,0,1,0,612cb2b59607977ea1085ed5eb21a1c4,0,0,1,0,0,0,1
3476,3.6817837664678814,0.0,699.34,1.759214431234244,0.141434,44.31137796,2.0905049414240433,1.0813473078041325,1,1.7673043174532732,6,1.0934216851622351,0,0,1,0,1,060eb23a3aa8c2e6fb47da01bf23db7e,0,1,0,0,0,1,0
3477,3.962795369857233,0.0,1363.55,1.1775364999298623,0.142881,45.30837756,0.0,1.1335389083702174,1,2.1179338350396413,6,1.0565999762927811,0,0,0,0,0,52cb2d76fa79fe9bdf54329e7987d3c1,0,0,0,0,1,0,0
3478,4.777687755695143,0.0,7783.63,2.1559430179718366,0.148299,41.1052014,0.0,1.9575115114544799,1,3.433320110365086,4,1.4842998393467859,0,0,0,0,0,e7bdc7743d73a9bf94cc3c6a293fca93,0,0,0,1,1,0,0
3479,6.459784080974801,5.989775416443835,4689.44,1.2385478876813278,0.1620329999999999,44.31137796,2.9835135272947686,1.4879863311293935,2,2.6438374488234957,6,1.1522883443830565,0,1,0,1,0,bc8a1a74f0bd0c47fa38d287419480d6,0,0,0,0,1,0,0
3480,4.646531152860363,0.0,2115.31,1.3096301674258988,0.142819,44.31137796,0.0,1.507855871695831,1,2.2763239110201874,6,1.171901890731724,1,0,1,0,1,9958f821c9fbc023f7e3800d9c7f527f,0,0,0,0,1,0,0
3481,4.668367277041854,0.0,1301.96,2.120738405542943,0.115939,40.606701,2.1353871083823863,1.0762762554042176,1,2.241471767550763,5,1.5519376953648372,0,0,0,0,0,78bcc88a95e53fe835333889771f1bf0,0,0,0,0,1,0,0
3482,3.7547304690237535,0.0,754.58,1.236033147117636,0.143227,44.31137796,0.0,1.4300750555519393,1,1.9150831016512004,6,1.0549958615291415,0,1,0,1,0,a0db0d77a1dc69d3219769b1fa32476f,0,0,0,0,1,0,0
3483,4.730943693427736,0.0,297.97,1.279210512601395,0.14346,46.30537836,0.0,1.3548764225162337,1,1.4302363534115106,4,1.0565237240791003,1,0,0,0,0,80dca8b024e31c7a6d6a850d57e5788b,0,1,0,0,0,0,1
3484,3.8817839555933844,0.0,455.9,1.291590825658001,0.144902,44.31137796,1.9013493254156424,1.3157604906657345,1,1.6302244107524322,6,1.1760912590556813,0,0,1,0,1,4be3536de86cd7ced57261c4264dd7b8,0,1,0,0,0,0,1
3485,4.042063349432156,0.0,1653.29,1.8111726950665543,0.147506,46.30537836,2.6017884724182725,1.473632926873841,1,2.122772729138599,5,1.171901890731724,0,0,0,0,0,360cbe3cf17ca264f002c78f292a73d0,0,0,0,0,0,1,0
3486,4.947698335410562,4.992354659985455,7777.42,2.1151443517931066,0.114658,40.606701,2.7430470024839733,0.42324587393680785,2,2.932499131604639,4,1.414973347970818,1,0,0,0,0,559a351a2b69e35ca63c66e753eda8c7,0,1,0,0,0,0,1
3487,5.475390767259038,0.0,570.45,1.2685779718828432,0.136329,44.44470996,0.0,0.0,1,1.4313637641589874,4,1.0565999762927811,0,1,0,1,0,cad5191b2956fcbad05850d5b93b9996,0,1,0,0,0,0,1
3488,3.86302529622947,0.0,1089.02,1.1640552918934517,0.144039,45.30837756,2.216957207361097,1.2711443179490782,1,1.9885589568786155,4,1.171901890731724,0,1,0,1,0,d0c04003dc0b36b4e464bc84f1640b17,0,1,0,0,0,0,1
3489,4.847313485684387,0.0,7089.45,2.114744387545126,0.115744,40.606701,2.826580105187587,1.4358443659844413,1,2.8028147590524806,4,1.436162647040756,0,1,0,1,0,225bff406161fafcfa621acd5512876e,0,1,0,0,0,0,1
3490,4.173885240368792,0.0,566.47,1.2337573629655105,0.146348,45.80687796,0.0,1.378216149749878,1,1.7655195430979527,3,1.171901890731724,0,0,0,0,0,670eafc477b58b58ebd6ca658d2aef8b,0,1,0,0,0,1,0
3491,4.659117199965385,0.0,4622.83,2.1195527976671173,0.115174,40.606701,2.567790710533536,1.4287825114969546,1,2.703935891442842,12,1.4652340949880145,0,0,0,0,0,97bb36ff9da53c917da6004d82ff481a,0,0,0,0,0,1,0
3492,5.400327266601004,0.0,873.16,2.129303107716051,0.1169099999999999,40.606701,1.8424220033576497,1.3873898263387294,1,2.020816887028907,4,1.2624510897304295,0,0,1,0,1,6623d19b460a274444b84e4fe133b7fa,0,0,1,0,0,1,0
3493,4.6054774365301565,0.0,4187.0,2.124406399745029,0.113323,40.606701,0.0,1.6582022533870147,1,2.7174374856070793,6,1.4871383754771865,1,0,1,0,1,cb315f7284b2c1db5a606ff80a9682d7,0,0,0,0,1,0,0
3494,3.7877437716464666,0.0,763.57,1.6020599913279625,0.165793,44.31137796,0.0,1.1942367487238292,1,1.8305245140972586,4,1.0565999762927811,0,0,1,0,1,4b09a8cd393b7a713c02a4860626e30d,0,0,0,1,0,0,1
3495,4.168674229567079,0.0,1477.88,2.122019172080031,0.1152369999999999,40.606701,2.1755987795183764,0.8808135922807914,2,2.2601906832699625,6,1.3180633349627615,1,0,0,0,0,691876109e29aa4915b4d704c7d87316,0,1,0,0,1,0,0
3496,5.147599040766937,0.0,3555.75,2.1736523746892695,0.111195,40.606701,2.5398912045347903,0.23044892137827364,1,2.4922993174213577,6,1.2304489213782739,0,0,0,0,0,d8ef746f686ac16c2857a2f0b4e0a24b,0,0,0,0,0,0,1
3497,4.197721522226865,0.0,2288.71,1.2704459080179626,0.141087,44.31137796,2.626083616269779,1.379305517750582,1,2.2238851518758858,7,1.171901890731724,1,0,0,0,0,c317c33156accec9a5b4dfe24156a2c5,0,0,0,0,0,1,0
3498,4.129657673312688,0.0,1423.93,2.166873950858819,0.111125,40.606701,2.164887957547954,1.608526033577194,1,2.1656893760176175,5,1.3180633349627615,0,1,0,0,1,25cbcf485bf0fe151b2b8c7650eef5ee,0,0,0,1,0,0,1
3499,4.470351679345818,0.0,2782.5,2.5586605795411392,0.102772,58.99595196,2.3088844144220166,0.0,1,2.4834731816212225,10,1.3222192947339193,0,1,0,1,0,bedf16bba6739f638642258c57720686,0,0,0,0,0,1,0
3500,3.993964998195119,0.0,1461.77,1.3157604906657345,0.146348,45.30837756,2.3549531462125564,1.2533380053261065,1,2.1485409608672295,4,1.1522883443830565,0,0,0,0,0,2a7b5f666523b14c7caebd24832ec288,1,0,0,0,0,1,0
3501,3.3550682063488506,0.0,248.93,1.2375437381428744,0.1458839999999999,44.31137796,0.0,1.5524248457040855,1,1.4053463601757088,6,1.171901890731724,0,1,0,1,0,49e1822e69c9192453a1b04128f7231b,0,0,0,0,1,0,0
3502,3.2132520521963968,4.255055303557442,200.94,1.2076343673889616,0.165214,44.31137796,1.5997739391463883,1.4577305482459986,3,1.2387985627139169,5,1.2041199826559248,0,0,0,0,0,81a3f91340e0cb79a6e1c7b04b2a394f,0,0,0,1,1,0,0
3503,4.242118854004543,0.0,2587.32,1.312811826212088,0.143478,44.31137796,0.0,0.658964842664435,1,2.3134875738647547,3,1.1522883443830565,0,0,0,0,0,1d4989095a1ca9f9f1a9366483c5176c,1,0,0,0,0,1,0
3504,4.142796035713555,0.0,1392.17,2.1230672437365663,0.1152369999999999,40.606701,2.129947557280667,0.5563025007672873,1,2.2218574354191367,6,1.3364597338485296,0,0,0,0,0,c6690545064757a42e8b596d7cce9d57,0,0,0,0,1,0,0
3505,4.338894551438355,0.0,1320.97,1.7821858664920165,0.199224,45.80687796,2.4500180391562068,1.5017437296279945,1,2.3602525081936707,3,1.171901890731724,0,0,0,1,0,dfb3dd2e26e12e77ada39d08c65d6a0f,0,1,0,0,0,0,1
3506,3.3636119798921444,0.0,328.01,1.2530955858490316,0.14317,44.31137796,0.0,1.3113299523037931,1,1.480438147177817,4,1.171901890731724,0,0,1,0,1,c4fd3bba5bfc9b8c8817d7c05d86b3fb,0,1,0,0,0,0,1
3507,4.119090852421722,0.0,1360.9,2.1136091510730277,0.1169,40.606701,1.8983411657275093,1.5094713521025485,1,2.1736523746892695,3,1.2629254693318315,0,1,0,1,0,ea0edff86f182de2d5fe7ae4932a385a,1,0,0,0,0,0,1
3508,3.6154239528859438,3.9807757739626215,618.3,1.2193225084193366,0.1458839999999999,44.31137796,0.0,1.3937506403480804,3,1.7803893284709529,6,1.0565999762927811,0,1,0,1,0,b102716f474a71baa9ed0b62ff4efc5f,0,0,0,0,1,0,0
3509,5.524813986252821,0.0,4057.7,2.1514617871243313,0.1169099999999999,40.606701,2.8998751960210107,1.420615770625765,1,2.750786007726109,3,1.3424226808222062,0,0,0,0,0,79a71ab577e6211fded6ae4fcb846556,0,1,0,0,0,1,0
3510,3.8819549713396007,0.0,800.31,2.125513795904115,0.115174,40.606701,1.8842287696326039,1.5086643630529428,1,1.9214263410152654,5,1.2612628687924936,0,0,0,0,0,f74d848c10cf9e1fb4eefc7a4fbc9e6e,0,0,0,0,1,0,0
3511,3.5431985856376467,0.0,523.74,1.8035253955765325,0.1457109999999999,44.31137796,0.0,1.5330090224954853,1,1.7471786713601645,5,1.1522883443830565,1,0,0,0,0,7a3612b5d7e5ff4d72a6fbf12813b06c,0,0,0,1,1,0,0
3512,6.4684006537738234,5.191819756666117,2876.35,1.2803506930460056,0.166178,44.31137796,2.4876897349416685,0.7656685547590141,2,2.393505008589961,5,1.0549958615291415,0,0,0,0,0,1baef76db57f982d233e8f312225b24c,0,0,1,0,1,0,0
3513,3.922621671523199,0.0,487.65,1.2299376859079338,0.146348,45.80687796,0.0,1.2814878879400813,1,1.6753199833392922,6,1.0565999762927811,0,0,0,0,0,e29c9b531f1e49320ef67f46cae4941e,0,1,0,0,1,0,0
3514,2.8494194137968996,0.0,33.57,2.111833578148847,0.114667,41.27136420000001,0.6354837468149122,1.780173243642594,1,0.6354837468149122,6,1.4871383754771865,0,0,0,0,0,e2eff64816d80973b0ee77ea43d8c94d,0,0,0,0,1,0,0
3515,4.286568734057264,0.0,2392.4,1.2370407913791908,0.158566,44.31137796,2.7748525930854004,1.4879863311293935,1,2.304512069624235,4,1.1522883443830565,0,1,0,1,0,41b15123b888f022ac9ce0351afd3a88,0,0,0,1,1,0,0
